ID_Cliente,Nome,Idade,Viagens,Restaurantes,Entretenimento,Cashback,Compras online,Farmácias,Programas de Milhagem,Postos de Combustível,Mercados,Cidade,Cargo,Estado Civil,Tempo na Empresa,Pessoas em Casa,Moradia,Possui Carro,Renda,Investimentos,Ativos,Dívidas,Probabilidade Inadimplencia,Score,Principal Cartão
18e7e939-6c7d-4887-a0aa-fa8acd9e3cf7,Théo Rodrigues,78,2,2,4,5,2,1,2,1,4,Porto Alegre,Torneiro mecânico,Viúvo,20,4,Alugado,True,48807,189170,1358040,147872,63.63,169,Rocketseat Mastercard Life Select
a4b47c88-5981-4519-89a9-c9e2eb270592,Arthur Gabriel Araújo,56,1,1,2,2,1,3,2,5,1,Florianópolis,Apresentador,Solteiro,3,5,Próprio,True,7535,396230,805286,10861,54.59,114,Rocketseat Mastercard Shopping Select
c14b402d-6284-4508-90e0-0e74093fb675,Cecília Correia,26,2,3,3,4,2,2,1,5,3,Belém,Mestre-de-obras,Solteiro,0,1,Alugado,False,32485,796573,1180384,467869,81.7,44,Rocketseat Mastercard Shopping Basic
4625df70-ed2c-444d-8d2f-0f89db30e0ed,Bella Fonseca,50,2,4,4,2,3,3,2,4,1,Fortaleza,Administrador de banco de dados DBA,Casado,3,2,Alugado,False,28216,148724,2538,478238,0,0,Rocketseat Visa Life Basic
83433b79-75ee-4c83-80e2-be531d9c4758,Guilherme Barros,22,1,1,5,2,2,4,5,3,5,Belo Horizonte,Transcritor,Viúvo,4,6,Próprio,False,41350,349935,248199,189002,67.2,101,Rocketseat Visa Life Select
c944e5de-a79c-4dda-833c-306443a5c438,Henrique Moreira,74,3,1,1,2,2,3,2,4,4,Goiânia,Administrador,Viúvo,2,1,Próprio,False,7810,284261,1921482,261751,80.85,25,Rocketseat Mastercard Shopping Basic
0fdcced6-a2c7-4049-8fa0-e3456d09deac,Ana Liz Novaes,23,3,4,4,4,4,5,3,2,2,Salvador,Torreiro/Torrista,Viúvo,17,4,Próprio,True,22171,133730,381413,402409,87.78,0,Rocketseat Visa Shopping Basic
9da4f5e4-e184-4551-90b8-8063530ed696,Breno da Rocha,23,2,1,2,3,1,2,1,3,5,Fortaleza,Prensista,Casado,3,1,Próprio,False,39074,749649,884664,276271,76.99,93,Rocketseat Mastercard Shopping Basic
0c55b76d-4ab7-4cb4-a816-91c5ef84532e,Rhavi Nogueira,36,4,2,2,2,1,2,1,2,4,Goiânia,Engenheiro agrônomo,Solteiro,13,3,Alugado,True,31172,151141,1751651,447381,88.55,13,Rocketseat Mastercard Travel Basic
2694f899-277e-48d2-a480-4ad43f09c1a9,Ana Júlia Souza,48,2,1,2,1,1,5,4,2,2,Fortaleza,Corretor de imóveis,Casado,16,6,Próprio,False,39923,912761,331713,15826,4.49,586,Rocketseat Visa Shopping Platinum
af3c13a4-b61c-4aa6-ba0f-2187dfc06185,Matheus Pinto,64,3,1,2,1,1,5,2,5,2,São Paulo,Marketeiro,Viúvo,13,6,Próprio,False,23107,465540,1638708,338085,79.38,45,Rocketseat Visa Shopping Basic
77c513c5-1a62-49cf-aa27-f19c57fc02ba,Srta. Cecília Mendes,63,1,5,4,2,2,4,5,1,2,Salvador,Ombudsman,Casado,17,5,Alugado,False,15897,444250,1953392,82208,72.47,107,Rocketseat Visa Life Select
0053dd1c-2950-4267-90ce-5b552a3df1da,Melissa Cassiano,38,1,3,4,2,3,1,1,1,3,Manaus,Infectologista,Divorciado,0,2,Próprio,True,43775,673071,849556,433719,75.02,72,Rocketseat Mastercard Life Basic
c02035fa-5c52-43b7-a752-7dc77dc217dd,Melissa da Rosa,22,2,5,2,1,2,3,1,5,5,São Paulo,Leão de chácara,Viúvo,1,1,Próprio,True,14887,626116,23020,396635,0,0,Rocketseat Visa Life Basic
a572a1af-baed-42b7-b4a4-4f0e6002e12a,Yuri Câmara,18,3,4,3,2,1,3,4,5,1,Recife,Profissional de rádio e tv,Casado,0,5,Próprio,False,24373,788193,592240,208738,71.76,91,Rocketseat Mastercard Shopping Basic
ae519635-91cb-4fc1-a0c9-fd8aafb86eff,Matteo Leão,36,1,2,2,2,2,5,5,5,5,Campo Grande,Marketeiro,Divorciado,14,2,Próprio,False,11565,158898,1431041,242801,87.0,12,Rocketseat Visa Shopping Basic
1f7f4917-de87-4507-a515-8817bac434aa,Sr. Vitor Gabriel Rezende,57,4,2,2,5,5,1,2,5,4,Rio de Janeiro,Cientista de alimentos,Solteiro,4,3,Alugado,False,29239,41956,1867891,373692,84.93,20,Rocketseat Mastercard Life Basic
696ba081-0a61-4289-849b-7188162aefaf,Felipe Vargas,47,3,5,3,3,1,1,2,4,3,Fortaleza,Técnico em óptica,Divorciado,14,6,Alugado,True,21559,177961,1958857,154983,80.37,58,Rocketseat Visa Life Basic
62e5b922-0d6d-4a91-965b-d349fb033994,Augusto Pires,20,5,2,4,3,5,5,3,3,1,Belém,Engenheiro agrônomo,Viúvo,16,4,Próprio,True,24820,900730,601096,210207,68.23,115,Rocketseat Mastercard Travel Select
5de42507-3c8b-46be-8fb9-ab7a18c0d31b,Maria Luiza Moura,65,1,3,4,2,5,4,1,2,4,Vitória,Neurocirurgião,Viúvo,2,3,Próprio,False,17044,733736,1722254,294020,74.11,76,Rocketseat Visa Shopping Basic
3565af86-ee5e-4931-8809-cba5f3146f63,Davi Miguel Lopes,24,4,4,2,4,3,1,3,3,5,Fortaleza,Cambista,Casado,15,1,Próprio,False,6624,189030,1534649,56805,90.47,21,Rocketseat Mastercard Shopping Basic
1f1e96f2-a966-4018-b91f-422842bca291,Pedro Miguel Garcia,52,3,5,1,5,4,1,3,4,4,Porto Alegre,Intérprete de Bíblias,Solteiro,6,1,Próprio,False,11206,994609,985593,76291,67.38,139,Rocketseat Visa Life Select
d8cf2e6c-cb7f-41fd-9f64-7600ee7edb5d,Luna Campos,58,1,3,4,4,5,2,3,2,1,Rio de Janeiro,Veterinário,Viúvo,10,3,Alugado,True,12541,87651,297245,36311,67.04,42,Rocketseat Visa Shopping Basic
1ca823b6-89e6-42fa-877f-84d2ca3fba12,Maria Cecília Barros,78,2,4,3,5,4,1,5,5,2,Rio de Janeiro,Tabelião,Casado,10,6,Próprio,True,28466,505020,997194,280759,70.82,74,Rocketseat Mastercard Life Basic
b7f2170d-fae5-4f8b-a06c-b8ed0f0392dc,Vitor Barros,75,1,4,3,5,1,4,2,4,5,Rio de Janeiro,Astrofísico,Solteiro,6,6,Alugado,False,31058,979180,309301,261853,31.72,248,Rocketseat Mastercard Life Elite
d0eb5ea3-9ce5-4350-ba23-65c7ea1a4f0b,Bernardo Sousa,56,5,1,3,3,1,3,3,5,1,Goiânia,Gandula,Viúvo,20,4,Próprio,False,25743,226636,729988,109976,74.72,65,Rocketseat Visa Travel Basic
9f55964c-9c32-4245-8c93-9a473c203985,Davi Lucas Câmara,40,2,4,4,3,2,5,5,2,5,Salvador,Agente de defesa sanitária,Viúvo,9,6,Próprio,False,36551,446535,1097166,401122,80.56,42,Rocketseat Mastercard Shopping Basic
ee6ef7c0-8a47-43c1-a56e-d87e99e0924d,Kaique Fernandes,23,4,1,4,5,5,1,4,5,5,Florianópolis,Digitador,Solteiro,9,4,Alugado,True,7803,93992,1362361,8612,67.77,71,Rocketseat Visa Life Basic
0248df97-02cb-431c-a053-94b63c9718be,Eduardo Campos,53,1,3,4,4,4,1,3,2,5,Curitiba,Gestor de recursos humanos,Divorciado,8,3,Próprio,True,25974,120063,410119,448970,81.43,0,Rocketseat Mastercard Shopping Basic
b82424cb-4baa-4006-9d89-9cf3cd8406c2,Maya Câmara,75,3,5,5,3,3,2,5,4,2,Recife,Gestor de qualidade,Viúvo,6,5,Próprio,True,28168,34261,32568,13760,25.93,169,Rocketseat Visa Life Select
9fc89beb-a968-4e43-8313-e7f6825c60cf,Srta. Olívia Nunes,26,3,5,2,4,2,1,2,5,1,Belém,Designer de interiores,Viúvo,20,3,Alugado,False,42698,409376,1526963,91077,72.34,151,Rocketseat Mastercard Life Select
1edc958c-64d9-4c1b-a815-7196f25fd286,Lara Peixoto,23,5,2,1,5,5,1,5,4,1,Goiânia,Bancário,Casado,14,6,Próprio,True,7112,26885,917338,6049,64.53,54,Rocketseat Mastercard Travel Basic
02726f9f-831d-4d98-8b76-b1589c0f9e8b,André Ribeiro,59,4,3,1,3,1,2,1,5,1,Rio de Janeiro,Penhorista,Viúvo,19,1,Alugado,True,15532,311345,406488,280712,74.82,8,Rocketseat Visa Shopping Basic
5b547e13-d725-4d74-b6d3-765893337273,Maria Alice Fernandes,34,2,4,1,4,1,4,1,4,1,Porto Alegre,Judoca,Viúvo,12,3,Próprio,True,12837,97283,162280,259126,83.9,0,Rocketseat Mastercard Life Basic
14ba8029-f15a-4e34-940e-2969de34c38c,Yan Costa,37,5,1,1,3,3,4,5,5,5,São Paulo,Caldeireiro,Casado,16,6,Próprio,True,1664,947533,374712,345855,55.37,26,Rocketseat Mastercard Travel Basic
a5e9bae2-8774-4a9e-a9a5-47a43432f2dc,Caio Teixeira,56,2,2,3,1,2,1,3,2,2,Rio de Janeiro,Jóquei,Casado,8,3,Próprio,True,2936,561988,48314,271578,0,0,Rocketseat Mastercard Life Basic
84c15efc-2ec8-437d-af3e-edd21e645f48,Thiago da Cunha,40,4,4,5,4,2,3,2,2,3,Salvador,Petroleiro,Solteiro,18,5,Próprio,True,47404,578286,1367184,154308,71.89,159,Rocketseat Mastercard Life Select
1d821e29-0a1b-416d-a105-2c30e3b4ede3,Larissa Macedo,79,5,3,3,5,1,5,4,4,2,Manaus,Corregedor de justiça,Divorciado,11,6,Alugado,False,48320,511528,909055,462871,68.37,82,Rocketseat Mastercard Travel Basic
329d0b28-283c-4a63-b338-722b2a76ee97,Sophie Gonçalves,74,5,5,3,4,1,1,2,3,4,Florianópolis,Gestor público,Casado,11,2,Alugado,True,3212,536196,530712,307688,67.77,0,Rocketseat Visa Travel Basic
1105693d-36f2-49de-9b54-975930d3d501,Thomas Almeida,41,1,3,2,4,5,3,2,5,1,Salvador,Professor,Divorciado,19,2,Alugado,True,10505,817380,659455,64122,62.76,128,Rocketseat Visa Shopping Select
5f18b495-9346-478c-853d-ed613ac2be72,Valentim Ramos,63,1,5,4,4,3,3,2,2,1,Florianópolis,Profissional de cinema,Viúvo,15,1,Próprio,False,40839,992237,1852540,423324,75.24,117,Rocketseat Mastercard Life Select
57c96d6f-6f14-42fc-9b8b-4e487a1efad8,Zoe Almeida,25,2,5,1,3,1,5,1,4,3,Belo Horizonte,Endocrinologista,Viúvo,1,5,Alugado,False,30673,179453,1261291,171376,85.46,42,Rocketseat Mastercard Life Basic
d93a04d2-cabd-40a4-88de-784aac5dff2e,Matheus Moraes,22,3,3,3,3,4,1,5,3,4,Manaus,Seringueiro,Solteiro,12,3,Próprio,False,31794,99740,1740322,420748,91.5,10,Rocketseat Mastercard Travel Basic
d2d9da01-d79d-49c8-bfb0-9de1f1833c02,Igor Moura,71,1,1,2,1,3,4,2,2,1,Porto Alegre,Engenheiro agrimensor,Divorciado,17,1,Alugado,False,25504,983253,1295991,53867,51.74,283,Rocketseat Mastercard Shopping Elite
ab4a1166-68da-41e4-b624-0d3fb62fce7f,Dra. Evelyn Porto,25,5,4,3,2,2,5,4,1,2,Brasília,Auxiliar de reprografia,Casado,18,4,Próprio,True,4145,993153,638142,39343,66.0,124,Rocketseat Mastercard Travel Select
d4e140e9-474a-4e88-baf2-9679ae820176,Dom Fonseca,54,4,2,1,3,3,1,3,5,2,Belém,Escultor,Casado,2,1,Próprio,True,32321,693390,1027822,147084,67.18,148,Rocketseat Mastercard Shopping Select
3dce0838-6ec3-4fa4-9bf2-775b5e7549c8,Maitê Silveira,18,4,1,3,2,5,5,5,3,3,Goiânia,Instrumentista musical,Viúvo,20,2,Alugado,True,44941,226634,981782,429135,88.27,21,Rocketseat Mastercard Shopping Basic
f1415b62-d9fd-46b5-84c8-810aa47fd1c3,Gael Henrique Silva,76,2,4,2,1,3,4,2,3,5,Belém,Implantodontista,Solteiro,4,4,Alugado,True,24831,404305,948818,455007,74.61,13,Rocketseat Mastercard Shopping Basic
a7668f29-f052-4953-927f-10f3aa9806a4,Davi Lucas Nogueira,19,5,4,3,3,1,5,1,3,4,Porto Alegre,Profissional de áudio,Casado,12,5,Próprio,False,31202,196114,559429,14987,51.84,170,Rocketseat Mastercard Travel Select
a1467b51-24bf-4d4c-a790-88e3db1694d9,Yago da Paz,46,4,2,3,2,4,2,5,3,5,Manaus,Engenheiro cartográfico,Viúvo,16,4,Alugado,True,18864,387743,205128,25760,38.02,166,Rocketseat Mastercard Travel Select
8311a751-c7cb-4dc9-af1d-61309e1d9d0d,Isabelly Vieira,79,5,3,2,1,5,1,3,2,5,Goiânia,Servente-de-obras,Viúvo,12,4,Alugado,True,8279,230246,241566,27859,56.68,59,Rocketseat Visa Travel Basic
2975b4e2-84dd-4c66-a662-adb7e2302c31,Sr. Bernardo Almeida,49,3,5,3,1,1,2,5,5,4,Goiânia,Assistente de câmera,Divorciado,7,2,Próprio,True,14481,179337,1647790,106732,80.69,48,Rocketseat Mastercard Life Basic
2df3d69f-385f-47db-b418-92aeb6dc2a9e,Bianca Cardoso,29,4,4,3,1,2,3,1,2,1,Manaus,Turismólogo,Divorciado,15,5,Alugado,False,22768,943581,954657,74361,68.67,157,Rocketseat Mastercard Travel Select
62e29e39-9e62-4c0f-8c83-e0dc84bd20e4,Ravi Lucca Pereira,48,3,2,5,5,2,2,1,1,3,Florianópolis,Operador de telemarketing,Divorciado,14,4,Próprio,False,8168,47371,1717413,9117,62.07,93,Rocketseat Visa Life Basic
e39a7c07-dbc0-43d4-9f27-240961eff418,João Felipe Machado,34,3,5,5,4,1,3,5,1,2,Salvador,Meredeira,Casado,4,3,Próprio,True,24874,481035,28439,433979,0,0,Rocketseat Mastercard Life Basic
b4f96296-77b9-4b95-bc47-4407bfb15cd9,Dr. Thomas Jesus,54,1,2,4,1,3,5,4,5,2,Curitiba,Personal trainer,Divorciado,10,4,Próprio,False,49562,729605,903286,188439,62.92,206,Rocketseat Visa Shopping Elite
fed9c715-7e85-43bf-bd7c-c9bff3ad04dc,Rodrigo Teixeira,30,5,1,4,4,5,3,3,1,1,Fortaleza,Corretor de seguros,Casado,14,6,Alugado,False,3693,607667,1090682,367964,85.26,4,Rocketseat Mastercard Travel Basic
d0d6822e-64a7-404a-8212-c1c3640b41aa,Julia Rocha,37,4,1,2,3,5,1,1,4,3,São Paulo,Contatólogo,Viúvo,11,6,Alugado,True,32904,302262,135510,419317,54.4,15,Rocketseat Visa Shopping Basic
91d8013b-11bb-4f49-a8ee-f26cf2e19163,Vitória Fernandes,26,5,2,1,3,2,2,4,5,1,Curitiba,Atleta de nado sincronizado,Casado,1,4,Próprio,True,23951,921406,594050,411704,71.23,57,Rocketseat Visa Travel Basic
69feada2-1fb2-4494-b411-b8ebc0676e88,Stella Vargas,45,3,5,3,2,5,4,3,5,2,Belém,Podólogo,Casado,8,2,Próprio,True,27156,948083,205811,468206,17.67,122,Rocketseat Visa Life Select
4d2ebab6-20ab-49c9-98e7-301c8ec3ee11,Larissa Moura,37,5,2,4,4,1,2,5,4,3,Recife,Broker/Corretor da bolsa de valores,Divorciado,14,3,Próprio,False,6609,311777,1188382,486077,89.15,0,Rocketseat Visa Travel Basic
fa674a59-96bb-441a-bf83-dec74002677d,Dra. Bella Nunes,79,4,1,2,5,3,2,5,5,3,Belo Horizonte,Produtor de eventos,Divorciado,1,4,Alugado,False,27886,483691,58034,478443,0,0,Rocketseat Mastercard Life Basic
f46ef319-1e3d-400b-b842-9c2da51a48cb,Ana Beatriz Pastor,47,3,1,3,5,1,3,5,4,3,Vitória,Xilógrafo,Solteiro,3,6,Alugado,True,34948,482576,1759925,28493,51.51,280,Rocketseat Mastercard Life Elite
a164c601-5f62-475f-9553-603b5cf96930,Arthur Miguel Borges,53,2,3,3,1,4,5,2,1,1,São Paulo,Guarda ou policial rodoviário,Casado,19,1,Alugado,True,49524,519364,286057,117201,46.17,262,Rocketseat Mastercard Shopping Elite
b517721a-acda-4f17-a4ed-a46c79e620d4,Carolina Siqueira,24,1,1,3,4,4,2,2,5,3,Vitória,Turismólogo,Viúvo,19,1,Próprio,True,32047,25854,1746353,265187,89.53,24,Rocketseat Mastercard Shopping Basic
8f954465-2535-4813-a640-47fb098c7f86,Dr. Ian Pinto,29,5,5,2,4,4,3,3,1,5,Fortaleza,Cartunista,Divorciado,8,4,Próprio,True,10285,858311,1561536,344701,83.97,35,Rocketseat Visa Travel Basic
03846b97-54b2-464a-a8f6-6724b7dead20,Henry Nascimento,44,5,4,1,5,3,1,5,4,1,Campo Grande,Pintor,Divorciado,4,4,Próprio,False,28841,155363,58658,148594,41.8,96,Rocketseat Mastercard Travel Basic
340b566b-6f7d-4018-8f9d-ab5254d86625,Lucas Gabriel Costela,80,2,3,5,4,5,1,2,2,3,Belém,Terapeuta floral,Divorciado,14,6,Alugado,False,11375,375125,1049914,448706,77.46,0,Rocketseat Visa Life Basic
db8aff63-dee3-4ade-8eca-08840f9a0723,Lucas Nascimento,77,4,4,5,2,5,5,5,3,2,Goiânia,Atleta de arremesso de peso,Divorciado,18,5,Próprio,False,26816,71523,1921326,440048,79.97,15,Rocketseat Mastercard Life Basic
57ebc268-8a4b-4e0d-9148-cd21adbc865b,Enzo Camargo,20,1,4,4,3,2,2,1,2,4,Florianópolis,Antropólogo,Viúvo,2,1,Próprio,True,2934,893419,1536955,83455,85.4,55,Rocketseat Mastercard Life Basic
4380b4c6-6c04-4a2f-b5c9-b42d1feb92c7,Srta. Letícia Rios,72,1,2,3,1,4,4,2,5,5,Porto Alegre,Embalsamador,Casado,8,4,Próprio,False,5776,462976,1600865,196252,78.98,40,Rocketseat Mastercard Shopping Basic
e23946ff-b3b8-4f03-a288-e8c3ea33ebe6,Sra. Marcela Campos,30,2,1,5,1,1,2,1,2,1,Brasília,Dialoguista,Viúvo,18,5,Alugado,False,49637,169963,910296,426685,86.09,28,Rocketseat Mastercard Life Basic
53241de1-beee-4f11-a13d-54ed97055933,Cecília Azevedo,61,2,2,5,4,5,3,3,5,5,Vitória,Cancerologista ou Oncologista,Casado,2,4,Próprio,False,48839,955240,1527321,336714,70.41,166,Rocketseat Mastercard Life Select
65b03e67-9d12-4afe-a2e2-f0d9d1b92df0,Ana Clara da Conceição,54,1,4,2,1,5,5,3,1,2,Vitória,Engenheiro de telecomunicações,Divorciado,8,4,Próprio,True,6121,133370,1640785,271186,85.45,5,Rocketseat Mastercard Shopping Basic
37c78ba3-f5c2-488a-88ae-914d5237dfbd,Yago Cardoso,79,5,5,5,3,4,5,1,5,1,Manaus,Auditor,Viúvo,8,6,Alugado,True,19878,78409,1120767,301652,76.7,12,Rocketseat Visa Travel Basic
b259087b-6879-46d8-93b3-5ea087f5c620,Murilo da Luz,44,2,2,5,3,1,2,4,1,5,Campo Grande,Astronauta,Solteiro,11,1,Próprio,True,18097,210251,701583,465582,86.08,0,Rocketseat Visa Life Basic
0b698cc2-cd3a-4be5-8f9f-3ba9b83c5e7a,Isadora Pacheco,78,4,5,2,3,4,4,3,2,1,Campo Grande,Ventríloquo,Solteiro,0,2,Próprio,True,9484,283648,1516932,21884,60.07,118,Rocketseat Visa Life Select
4c3e7453-142f-4471-945e-8828f6ffec58,Natália Cunha,21,4,5,2,1,4,1,5,3,3,Porto Alegre,Serralheiro,Divorciado,13,1,Alugado,True,26370,802875,791104,364611,76.11,57,Rocketseat Mastercard Life Basic
49054a8f-c72e-4dbf-b435-7b99b13c6d16,Breno Albuquerque,55,5,5,1,1,2,1,1,1,2,Fortaleza,Prefeito,Casado,9,1,Próprio,False,1658,238158,866261,391892,85.64,0,Rocketseat Mastercard Travel Basic
5da20fb3-cf96-4f49-a20f-2409b1f4a452,Ana Clara Gonçalves,36,1,1,3,5,2,4,3,2,4,Goiânia,Técnico em segurança do trabalho,Divorciado,11,5,Próprio,True,9501,635566,834286,250977,80.67,29,Rocketseat Visa Life Basic
3156e0ae-69ce-4ce8-b4cd-46ebf9d50d85,João Vitor da Cunha,38,4,5,4,3,1,2,2,5,2,Curitiba,Separador,Casado,3,3,Alugado,True,46729,567719,1055801,54724,55.07,272,Rocketseat Mastercard Life Elite
a61dba9b-1634-4b10-9aea-0ca511328134,Maria Fernanda Correia,62,1,4,1,3,3,5,4,3,1,São Paulo,Tecnólogo em geoprocessamento,Divorciado,19,4,Próprio,True,29854,681478,1602626,237902,76.2,98,Rocketseat Visa Shopping Basic
4398d680-57e5-4964-964e-c73cc7ce2add,Gabriel Montenegro,42,4,5,1,3,1,5,3,1,5,Florianópolis,Tecnólogo em geoprocessamento,Divorciado,8,5,Alugado,True,30099,46573,470702,107861,76.82,50,Rocketseat Visa Life Basic
2a465b2a-b6cb-4674-bd2d-0e983382edfa,Sofia Vasconcelos,64,1,1,5,4,3,5,4,4,5,Goiânia,Tecnólogo em esporte e lazer,Divorciado,5,4,Próprio,True,41732,455161,1815593,224158,74.74,119,Rocketseat Mastercard Life Select
4547680b-2a37-4170-97ef-91e1fe77bf37,Yan Siqueira,76,1,2,5,3,3,5,4,1,5,Curitiba,Clarinetista,Divorciado,8,6,Próprio,True,1995,294335,1676859,357878,82.79,0,Rocketseat Mastercard Life Basic
452c322e-0d12-40c6-80a8-c2f7cbf89acf,João Miguel Pinto,37,2,4,4,1,4,1,4,1,3,Fortaleza,Ginasta artística,Casado,13,1,Alugado,False,38253,692874,673163,438304,71.82,65,Rocketseat Visa Life Basic
16e49d23-4509-41f3-9a53-a137428183df,Isaque Rocha,79,3,3,4,2,2,2,2,5,1,Porto Alegre,Mergulhador,Solteiro,20,1,Alugado,False,5197,461834,377076,135269,63.49,40,Rocketseat Visa Shopping Basic
60d1703e-7228-4b23-9ae2-ca5458f0935d,Carolina Souza,20,3,3,1,3,5,1,5,2,3,Rio de Janeiro,Engenheiro de telecomunicações,Solteiro,16,4,Alugado,True,37268,752204,478050,31883,43.82,307,Rocketseat Mastercard Shopping Elite
be7ceb9b-c9cd-4e92-bc93-3ac61b4820e0,Sr. Leonardo Sales,31,4,1,4,3,2,1,3,5,3,Brasília,Lanterneiro,Viúvo,20,3,Próprio,False,22350,598071,778797,434707,81.91,16,Rocketseat Mastercard Shopping Basic
f6875b08-0d0b-421c-8649-3bffcbd83e56,Beatriz Ramos,28,5,1,1,5,2,3,5,5,5,Goiânia,Tecnólogo em desenvolvimento social,Divorciado,6,4,Alugado,True,25137,46777,610004,487749,89.66,0,Rocketseat Visa Travel Basic
9cfc347f-4509-410f-ad6d-432bd12e9983,Zoe da Costa,66,5,5,5,5,4,5,1,5,1,Manaus,Aeromoça,Viúvo,16,5,Próprio,False,43546,82255,162133,490480,75.96,0,Rocketseat Visa Travel Basic
c2559454-18e1-49e7-a758-bf28b9c8bad3,Srta. Sarah Cardoso,30,3,2,4,3,1,2,4,4,3,Rio de Janeiro,Modelista,Divorciado,17,5,Alugado,False,38699,307301,1910651,127941,77.8,109,Rocketseat Visa Life Select
bc8c583f-e3aa-4d4f-a32f-0e9e83ed39b2,Vinicius Camargo,56,2,5,2,4,5,2,5,3,3,Brasília,Agente de viagens,Divorciado,3,1,Próprio,False,16096,470777,1648999,219598,78.77,55,Rocketseat Mastercard Life Basic
b7a7eb2a-f94d-4deb-b17f-ad1187e938cf,Alice Carvalho,54,2,4,1,2,1,4,3,5,4,Goiânia,Policial civil,Solteiro,4,1,Próprio,True,33387,663360,1848516,405088,77.54,73,Rocketseat Mastercard Shopping Basic
27ce99ce-5812-47f4-b23c-6df3b4b39b78,Davi Miguel Caldeira,22,4,3,2,4,5,2,3,1,3,Campo Grande,Investigador de Polícia,Divorciado,18,5,Alugado,True,9675,539908,1817979,277510,92.62,15,Rocketseat Mastercard Shopping Basic
06c984ce-b994-4c63-8b55-c0176271e1a8,Diego Sousa,65,4,4,3,4,2,2,5,5,1,Belo Horizonte,Arquiteto,Solteiro,18,5,Próprio,False,24262,996062,941401,477455,67.02,68,Rocketseat Visa Travel Basic
8ddcddac-8c88-48a4-a6c6-a1d30d5dbe1c,Henry Gabriel Guerra,38,1,2,3,4,3,1,5,5,5,Manaus,Modelista,Viúvo,9,3,Próprio,False,29743,185306,1066752,378815,86.47,13,Rocketseat Mastercard Travel Basic
310d709f-e7a9-4c7f-bc81-e232a2592bd5,Isaque Andrade,79,2,4,5,3,5,5,3,1,3,Curitiba,Flanelinha,Casado,3,3,Próprio,False,10384,43971,1707054,495479,82.3,0,Rocketseat Visa Life Basic
467e3e2a-bd44-4a15-ab85-4333d2fecc60,Elisa Ferreira,32,5,1,2,3,2,1,2,5,5,Florianópolis,Delegado,Casado,0,5,Alugado,True,12096,302491,1969655,481135,89.52,0,Rocketseat Mastercard Travel Basic
64623770-6213-4d49-af7a-3b360d4ee767,Ana Cecília da Rocha,49,5,4,4,5,2,4,3,1,1,Fortaleza,Engenheiro de ergonomia,Viúvo,15,3,Alugado,True,2689,387491,426017,147764,77.74,14,Rocketseat Visa Travel Basic
a6d55c78-2187-47cf-b8cb-8d30f887a025,Marcelo Correia,64,2,1,3,2,5,3,3,4,5,Belém,Médico legista,Solteiro,10,1,Próprio,True,44824,122119,741807,421339,76.16,32,Rocketseat Visa Shopping Basic
d29e0946-09d1-41d9-aaf2-76b6a110049f,Isadora Cunha,30,1,2,2,5,4,2,2,3,4,Belo Horizonte,Tecnólogo em produção Sucroalcooleira,Viúvo,5,6,Próprio,False,37580,693245,1756647,460101,85.18,47,Rocketseat Mastercard Life Basic
f737388d-52fc-47eb-8b44-8082beb8cc59,Dr. Bryan Jesus,30,2,1,4,1,4,5,5,2,2,São Paulo,Instrutor,Viúvo,8,5,Próprio,True,42600,918409,186041,498510,16.31,198,Rocketseat Visa Shopping Select
217e85bf-94b5-43ce-90d1-e75cee6eb8a9,Sr. Erick Albuquerque,48,2,3,4,4,4,5,3,5,4,Curitiba,Técnico em óptica,Solteiro,7,1,Próprio,False,35764,688852,377622,460267,57.81,68,Rocketseat Visa Shopping Basic
3bf40b27-8f44-44f3-9d6b-1312776d0331,Marina Siqueira,38,3,1,3,4,2,4,4,5,4,Belém,Astrólogo,Casado,0,3,Próprio,True,17213,694595,891007,60722,66.44,130,Rocketseat Visa Shopping Select
09399936-ab8d-4436-b1c2-c60b923c3ef2,Nicole Moreira,21,4,4,4,4,4,3,1,3,4,Goiânia,Panificador/Padeiro,Casado,10,6,Alugado,False,37848,809289,677782,137156,67.24,165,Rocketseat Visa Travel Select
5aecd9c8-fdb5-47a8-a3ed-55f2d7052ff1,Sr. Vitor Hugo Pires,44,1,5,5,3,2,5,5,1,1,Florianópolis,Ourives,Viúvo,2,6,Próprio,False,15503,600315,1836312,87312,77.73,93,Rocketseat Mastercard Life Basic
8ba528b8-0c57-453b-ac17-79e813b49e33,Bruno Cunha,59,2,5,4,2,3,2,3,3,4,Porto Alegre,Gerente de banco,Casado,0,1,Alugado,True,4225,543842,441373,189843,68.14,28,Rocketseat Visa Life Basic
7e859309-7e34-4101-9922-4ab39932f294,Luara Almeida,68,2,2,1,3,1,4,4,2,3,Vitória,Profissional de comércio exterior,Solteiro,2,1,Próprio,True,32778,44339,329138,148420,71.63,54,Rocketseat Mastercard Shopping Basic
736aaf9a-f03b-47a6-8a2a-1f861ef1f3c9,Benjamim Lopes,65,5,4,2,5,3,3,4,5,1,Curitiba,Catador de carangueijos,Divorciado,14,2,Alugado,False,36500,634254,1927229,79611,60.43,242,Rocketseat Visa Travel Elite
e35d2a92-f4c5-4ebc-899f-766588479ebc,Giovanna Borges,42,5,3,4,3,5,5,2,4,1,Fortaleza,Plastimodelista,Viúvo,11,5,Alugado,False,20086,450399,195165,116524,50.9,109,Rocketseat Mastercard Travel Select
